Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.519685311317386,0.3
1.0,2.0,1.3139604111400474,0.3
1.0,3.0,1.040009032649766,0.8
1.0,4.0,0.7617225981987822,0.9
1.0,5.0,0.52075971015082,1.0
1.0,6.0,0.337969983791575,1.0
1.0,7.0,0.21170269469281178,1.0
2.0,1.0,1.5059599183242511,0.4
2.0,2.0,1.3025284777659325,0.6
2.0,3.0,1.0535137321961838,0.8
2.0,4.0,0.8133067590435943,0.8
2.0,5.0,0.588883834812893,0.9
2.0,6.0,0.40487207254007723,1.0
2.0,7.0,0.2720157985200289,1.0
3.0,1.0,1.5765886371854574,0.3
3.0,2.0,1.3497086385290187,0.5
3.0,3.0,1.0730606605497426,0.7
3.0,4.0,0.7918830425082534,0.7
3.0,5.0,0.5444691667486573,0.8
3.0,6.0,0.3459560640374713,0.8
3.0,7.0,0.21852953850945694,0.8
3.0,8.0,0.1426957907437946,0.8
3.0,9.0,0.09731587601131775,1.0
4.0,1.0,1.5204288412270284,0.3
4.0,2.0,1.299196081900082,0.7
4.0,3.0,1.0321607471245666,0.7
4.0,4.0,0.7831319250692117,0.8
4.0,5.0,0.5638325896211577,0.8
4.0,6.0,0.3973646795772292,0.9
4.0,7.0,0.28194484575984136,1.0
5.0,1.0,1.549755767828378,0.5
5.0,2.0,1.3447336510434098,0.7
5.0,3.0,1.0570518248856708,0.8
5.0,4.0,0.7694675392972641,1.0
5.0,5.0,0.5381942821300455,1.0
5.0,6.0,0.37792756858739657,1.0
5.0,7.0,0.2729005191782724,1.0
6.0,1.0,1.529789558436772,0.1
6.0,2.0,1.328453008552612,0.2
6.0,3.0,1.0937903720485702,0.5
6.0,4.0,0.8500376314584952,0.7
6.0,5.0,0.6357429357129998,0.8
6.0,6.0,0.4418089214774102,0.9
6.0,7.0,0.28645071023480273,0.9
6.0,8.0,0.18757393390892754,0.9
6.0,9.0,0.12581235374210414,1.0
7.0,1.0,1.5786971250364559,0.1
7.0,2.0,1.360758162732433,0.3
7.0,3.0,1.0790846488275287,0.7
7.0,4.0,0.7950819446726869,0.9
7.0,5.0,0.5665743383508868,1.0
7.0,6.0,0.3827734700736135,1.0
7.0,7.0,0.25178861965202365,1.0
8.0,1.0,1.505091446191762,0.4
8.0,2.0,1.2865221728550116,0.5
8.0,3.0,0.9975284833101867,0.8
8.0,4.0,0.7110171568969035,0.8
8.0,5.0,0.48071132528428057,0.9
8.0,6.0,0.3152600879302712,0.9
8.0,7.0,0.20068098163114528,0.9
8.0,8.0,0.1285190282034772,0.9
8.0,9.0,0.08719142273592279,1.0
9.0,1.0,1.5465015488355618,0.1
9.0,2.0,1.323372220117217,0.3
9.0,3.0,1.0577206825631307,0.5
9.0,4.0,0.7994776472413738,0.7
9.0,5.0,0.5731867973494479,0.7
9.0,6.0,0.3950777135180401,0.7
9.0,7.0,0.2714709733196197,0.9
9.0,8.0,0.1792277101674074,0.9
9.0,9.0,0.12126758889880807,0.9
9.0,10.0,0.08542089587548223,0.9
9.0,11.0,0.06456767884853144,0.9
9.0,12.0,0.05379745243901692,1.0
10.0,1.0,1.5989221061792918,0.0
10.0,2.0,1.4091543396364508,0.1
10.0,3.0,1.1563486656797177,0.3
10.0,4.0,0.8700593790968738,0.5
10.0,5.0,0.6110056280412719,0.8
10.0,6.0,0.41516415226259534,0.9
10.0,7.0,0.2882607513094284,1.0
