Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.9475241587327567,0.7
1.0,2.0,1.8939621440360244,0.7
1.0,3.0,1.847373964505944,0.7
1.0,4.0,1.8080484278354498,0.7
1.0,5.0,1.77152885384483,0.5
1.0,6.0,1.7260367646909491,0.1
1.0,7.0,1.681190012565041,0.0
1.0,8.0,1.6606982432834918,0.0
1.0,9.0,1.6130871713733523,0.0
1.0,10.0,1.532362909793155,0.0
1.0,11.0,1.4532829181742182,0.0
1.0,12.0,1.3663777872423812,0.0
1.0,13.0,1.2733496228957195,0.1
1.0,14.0,1.1813228719090174,0.7
1.0,15.0,1.0714712317058148,0.7
1.0,16.0,0.9638717207490006,0.7
1.0,17.0,0.8462475370110003,1.0
1.0,18.0,0.7760828567747822,1.0
1.0,19.0,0.7176899198531185,1.0
1.0,20.0,0.6816971827549919,1.0
1.0,21.0,0.6405589236848389,1.0
1.0,22.0,0.6038985662134531,1.0
1.0,23.0,0.5802157466085148,1.0
1.0,24.0,0.5570511006951786,1.0
1.0,25.0,0.5387819529059791,1.0
1.0,26.0,0.5437497686939663,1.0
1.0,27.0,0.5352558079704468,1.0
1.0,28.0,0.5387456475542823,0.9
1.0,29.0,0.5319188717781551,0.9
1.0,30.0,0.5365201603435505,0.9
1.0,31.0,0.5452470428340315,0.9
1.0,32.0,0.5108085201840024,0.9
1.0,33.0,0.4767681913394435,1.0
2.0,1.0,1.9620999978239735,0.4
2.0,2.0,1.9462563063557665,0.4
2.0,3.0,1.8824103672571288,0.4
2.0,4.0,1.7964776865611927,0.3
2.0,5.0,1.7429993149210568,0.0
2.0,6.0,1.7073670351163484,0.0
2.0,7.0,1.6681681724324642,0.0
2.0,8.0,1.6232352836459318,0.1
2.0,9.0,1.571222721551783,0.3
2.0,10.0,1.5350152405483795,0.4
2.0,11.0,1.4898772406127887,0.4
2.0,12.0,1.3768152486169927,0.4
2.0,13.0,1.2059680393604548,0.4
2.0,14.0,1.0016640998031405,0.4
2.0,15.0,0.8421880284123655,0.4
2.0,16.0,0.7558166886146326,1.0
2.0,17.0,0.7153833839273895,0.8
2.0,18.0,0.69538161246415,0.7
2.0,19.0,0.6858141163257536,0.7
2.0,20.0,0.7011040136307781,0.6
2.0,21.0,0.6480319981106243,0.7
2.0,22.0,0.5713890142126835,1.0
2.0,23.0,0.5320906145478543,1.0
2.0,24.0,0.5523460171337536,1.0
2.0,25.0,0.5795072820386367,1.0
2.0,26.0,0.599294317446908,0.8
2.0,27.0,0.6472777983414421,0.5
2.0,28.0,0.720830498563699,0.4
2.0,29.0,0.7554514974005692,0.4
2.0,30.0,0.7156682555966382,0.4
2.0,31.0,0.70759246432968,0.4
2.0,32.0,0.664963779221171,0.5
2.0,33.0,0.6587610216841553,0.5
2.0,34.0,0.6527156725870595,0.5
2.0,35.0,0.6208004518719841,0.5
2.0,36.0,0.545806929733881,1.0
2.0,37.0,0.48447859159797146,1.0
3.0,1.0,1.9539348125625853,0.4
3.0,2.0,1.918655421022781,0.4
3.0,3.0,1.9021745477427077,0.4
3.0,4.0,1.8791161387889463,0.4
3.0,5.0,1.848749906294623,0.4
3.0,6.0,1.8279026896886013,0.4
3.0,7.0,1.8064519387545306,0.4
3.0,8.0,1.762826768693806,0.4
3.0,9.0,1.6912354577864874,0.4
3.0,10.0,1.5703187881841936,0.4
3.0,11.0,1.4132615375338222,0.4
3.0,12.0,1.1984096485517841,0.4
3.0,13.0,0.9581211699475257,0.4
3.0,14.0,0.7698026051687191,0.9
3.0,15.0,0.7082724764725404,0.9
3.0,16.0,0.7634025483079381,0.6
3.0,17.0,0.8548660331424257,0.6
3.0,18.0,0.8996659145438528,0.6
3.0,19.0,0.7883723686314547,0.6
3.0,20.0,0.7045252652129298,0.6
3.0,21.0,0.60051777851203,0.9
3.0,22.0,0.5310954444770861,1.0
3.0,23.0,0.5000259070388402,1.0
3.0,24.0,0.4857029098109386,1.0
4.0,1.0,1.971477357968624,0.5
4.0,2.0,1.8909097933945826,0.5
4.0,3.0,1.799737953663885,0.5
4.0,4.0,1.7566112855733607,0.0
4.0,5.0,1.7525851562969437,0.0
4.0,6.0,1.770878564043134,0.0
4.0,7.0,1.7951822492797769,0.4
