Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.00932128798135,0.3
1.0,2.0,0.9849522258162092,0.3
1.0,3.0,0.961803404876821,0.3
1.0,4.0,0.9397063129877894,0.3
1.0,5.0,0.9130363644300776,0.3
1.0,6.0,0.864968818139461,0.5
1.0,7.0,0.8103847335219,0.5
1.0,8.0,0.758124203152351,0.6
1.0,9.0,0.7094877863936949,0.8
1.0,10.0,0.6639357867342863,0.8
1.0,11.0,0.6214015229594185,0.9
1.0,12.0,0.5843680341555103,0.9
1.0,13.0,0.5509242003302897,0.9
1.0,14.0,0.518409881382023,0.9
1.0,15.0,0.4942832500081822,0.9
1.0,16.0,0.4778609943840524,0.9
1.0,17.0,0.46752035140038517,0.9
1.0,18.0,0.4624732658333441,0.9
1.0,19.0,0.4583390873048048,0.9
1.0,20.0,0.45758337125154647,0.9
1.0,21.0,0.45348119762332323,0.9
1.0,22.0,0.45041888191755114,0.9
1.0,23.0,0.4512825000705069,0.9
1.0,24.0,0.4525195254438538,0.9
1.0,25.0,0.45370671686838954,0.9
1.0,26.0,0.4509829461991204,0.9
1.0,27.0,0.4453171596751997,0.9
1.0,28.0,0.4355746136599628,0.9
1.0,29.0,0.42800871848488165,0.9
1.0,30.0,0.42455225174421296,0.9
1.0,31.0,0.422387987093179,0.9
1.0,32.0,0.4185156832141576,1.0
1.0,33.0,0.4165083969424431,1.0
1.0,34.0,0.41608323453177,1.0
1.0,35.0,0.4155219626974907,1.0
1.0,36.0,0.4150074744585682,1.0
1.0,37.0,0.41469411770285747,1.0
1.0,38.0,0.41435502843665545,1.0
1.0,39.0,0.41390516723736404,1.0
1.0,40.0,0.4132345663199619,1.0
1.0,41.0,0.41286845380227033,1.0
1.0,42.0,0.4133375335544731,1.0
1.0,43.0,0.4135952497220986,1.0
1.0,44.0,0.4139837675233742,1.0
1.0,45.0,0.41535947493165615,1.0
1.0,46.0,0.41688708982731315,1.0
1.0,47.0,0.42022707644292007,1.0
1.0,48.0,0.42227147206875054,0.9
1.0,49.0,0.4224826657504409,0.9
1.0,50.0,0.42099986644684506,1.0
1.0,51.0,0.4216483667620015,1.0
1.0,52.0,0.42146293527215567,1.0
1.0,53.0,0.4206612731265349,1.0
1.0,54.0,0.41838849541564904,1.0
1.0,55.0,0.41456409627520174,1.0
