Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.2480632595318593,0.2
1.0,2.0,1.1537744976020388,0.4
1.0,3.0,1.0513345886610983,0.4
1.0,4.0,0.9277669715806092,0.5
1.0,5.0,0.7971533305827349,0.8
1.0,6.0,0.6706366749052137,0.9
1.0,7.0,0.5687803416330613,0.9
1.0,8.0,0.48668991119019817,1.0
1.0,9.0,0.424878362159465,1.0
1.0,10.0,0.37765720911134265,1.0
1.0,11.0,0.3358513869307759,1.0
1.0,12.0,0.2954299631251827,1.0
2.0,1.0,1.2356788337697409,0.2
2.0,2.0,1.1137242627415957,0.3
2.0,3.0,0.9907168254770176,0.5
2.0,4.0,0.8466224659301659,0.6
2.0,5.0,0.6978645127717478,0.6
2.0,6.0,0.5809733171088519,0.6
2.0,7.0,0.48398717478940745,0.6
2.0,8.0,0.41052816650711565,0.8
2.0,9.0,0.3532662292446019,0.8
2.0,10.0,0.29757786430345967,0.8
2.0,11.0,0.25390748823634973,0.9
2.0,12.0,0.22332103357166713,1.0
3.0,1.0,1.2257636805254715,0.3
3.0,2.0,1.104516924869212,0.4
3.0,3.0,0.9910329473976713,0.6
3.0,4.0,0.8621387316574023,0.9
3.0,5.0,0.7309585159193179,0.9
3.0,6.0,0.6212661453899956,1.0
3.0,7.0,0.5223651114800085,1.0
3.0,8.0,0.44090822899826115,1.0
3.0,9.0,0.3737519829030548,1.0
3.0,10.0,0.3172383729787077,1.0
3.0,11.0,0.26729279405604406,1.0
4.0,1.0,1.2328152198950206,0.3
4.0,2.0,1.157421632458783,0.5
4.0,3.0,1.0646746986894284,0.5
4.0,4.0,0.954801882144214,0.5
4.0,5.0,0.8505235288085062,0.5
4.0,6.0,0.7258299396951342,0.8
4.0,7.0,0.6103424859382662,1.0
4.0,8.0,0.5203971476776929,1.0
4.0,9.0,0.44024456178612403,1.0
4.0,10.0,0.3725895941054476,1.0
4.0,11.0,0.31718283238693934,1.0
4.0,12.0,0.2748718927370439,1.0
5.0,1.0,1.187915222262721,0.3
5.0,2.0,1.0824685587644058,0.5
5.0,3.0,0.9499325621717476,0.6
5.0,4.0,0.8140907775405875,0.8
5.0,5.0,0.6991102947929688,0.8
5.0,6.0,0.6024513255287788,0.9
5.0,7.0,0.5196124486206014,0.9
5.0,8.0,0.4517590421733667,0.9
5.0,9.0,0.4030413828663997,0.9
5.0,10.0,0.3607656859756359,0.9
5.0,11.0,0.32387125072532497,0.9
5.0,12.0,0.28237645039152004,0.9
5.0,13.0,0.2474981992438433,1.0
6.0,1.0,1.238246119506767,0.3
6.0,2.0,1.1055982428709041,0.5
6.0,3.0,0.9488537937991065,0.6
6.0,4.0,0.8133241604655926,0.7
6.0,5.0,0.6964669683296877,0.9
6.0,6.0,0.6085972818538198,1.0
6.0,7.0,0.5255314795244536,1.0
6.0,8.0,0.458221860325379,1.0
6.0,9.0,0.3980703049549119,1.0
6.0,10.0,0.337446688467577,1.0
6.0,11.0,0.28704605614138373,1.0
7.0,1.0,1.2294088044840479,0.0
7.0,2.0,1.1124370489271176,0.0
7.0,3.0,0.9662977728748284,0.4
7.0,4.0,0.825758629040998,0.6
7.0,5.0,0.6969290020227984,0.8
7.0,6.0,0.5957088707112682,0.8
7.0,7.0,0.5126652232390674,1.0
7.0,8.0,0.4393118642452838,1.0
7.0,9.0,0.37889710500537127,1.0
7.0,10.0,0.33546773849667816,1.0
7.0,11.0,0.30173409779966986,1.0
7.0,12.0,0.26939100025938506,1.0
8.0,1.0,1.2557423688415412,0.1
8.0,2.0,1.1448328780458232,0.2
8.0,3.0,1.020334455587555,0.3
8.0,4.0,0.8793311852077058,0.6
8.0,5.0,0.7476260969882647,0.6
8.0,6.0,0.6441341523270545,0.7
8.0,7.0,0.5589020762131028,0.7
8.0,8.0,0.47928269253599476,0.8
8.0,9.0,0.40976940660625977,0.8
8.0,10.0,0.3496017903868392,0.8
8.0,11.0,0.29942533605749544,0.8
8.0,12.0,0.24937470433665812,0.9
8.0,13.0,0.20463260432349947,1.0
9.0,1.0,1.2065554754872103,0.3
9.0,2.0,1.1002730785617054,0.3
9.0,3.0,0.9773843038592787,0.3
9.0,4.0,0.861807806733567,0.3
9.0,5.0,0.7425516970974035,0.4
9.0,6.0,0.6333815654082627,0.4
9.0,7.0,0.5405431441182429,0.6
9.0,8.0,0.45331757644150933,0.7
9.0,9.0,0.38393801233477626,0.7
9.0,10.0,0.3329699877144229,0.8
9.0,11.0,0.2903879115102142,0.8
9.0,12.0,0.2566091944554306,0.8
9.0,13.0,0.2281123167428919,0.9
9.0,14.0,0.20778078458213986,1.0
10.0,1.0,1.2341887644014504,0.2
10.0,2.0,1.1234575278493808,0.6
10.0,3.0,0.979674202764642,0.7
10.0,4.0,0.8321736600177781,0.8
10.0,5.0,0.7050680093971059,1.0
10.0,6.0,0.6064034364726846,1.0
10.0,7.0,0.5201801491821376,1.0
10.0,8.0,0.44570499692343724,1.0
10.0,9.0,0.3795715482886415,1.0
10.0,10.0,0.3214180205821532,1.0
10.0,11.0,0.271855760375892,1.0
