Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.0270676586696816,0.35398230088495575
1.0,2.0,1.0127456584508387,0.34513274336283184
1.0,3.0,0.9873338924202298,0.35398230088495575
1.0,4.0,0.958107346442465,0.37168141592920356
1.0,5.0,0.9301624912880623,0.45132743362831856
1.0,6.0,0.8992756773469522,0.6548672566371682
1.0,7.0,0.8692900026119302,0.8141592920353983
1.0,8.0,0.8459200348009919,0.8672566371681416
1.0,9.0,0.823468241915211,0.8141592920353983
1.0,10.0,0.808637262469056,0.7345132743362832
1.0,11.0,0.8023832919726982,0.672566371681416
1.0,12.0,0.8024172682410728,0.6637168141592921
1.0,13.0,0.8085392988444359,0.6548672566371682
1.0,14.0,0.8201462866451109,0.6460176991150443
1.0,15.0,0.8362469709652594,0.6460176991150443
1.0,16.0,0.849245786687636,0.6460176991150443
1.0,17.0,0.863406505563538,0.6460176991150443
1.0,18.0,0.8780575858890237,0.6460176991150443
1.0,19.0,0.8882987705012162,0.6460176991150443
1.0,20.0,0.9027381036421822,0.6460176991150443
1.0,21.0,0.9109981462220781,0.6460176991150443
1.0,22.0,0.9098086791623046,0.6460176991150443
1.0,23.0,0.9043977868305766,0.6460176991150443
1.0,24.0,0.899949779599671,0.6460176991150443
1.0,25.0,0.8915144179854817,0.6460176991150443
1.0,26.0,0.8756945379042166,0.6460176991150443
1.0,27.0,0.8564837228122172,0.6460176991150443
1.0,28.0,0.8424507301351714,0.6460176991150443
1.0,29.0,0.8329340946849204,0.6460176991150443
1.0,30.0,0.8239064460150352,0.6460176991150443
1.0,31.0,0.8166768431262205,0.6460176991150443
1.0,32.0,0.8141241960826704,0.6548672566371682
1.0,33.0,0.8103341961381043,0.6548672566371682
1.0,34.0,0.8080861825488318,0.6548672566371682
1.0,35.0,0.8061230806686847,0.6548672566371682
1.0,36.0,0.8043848941794659,0.6548672566371682
1.0,37.0,0.8029809946045192,0.6637168141592921
1.0,38.0,0.8020261649561061,0.6637168141592921
1.0,39.0,0.8015409397769165,0.6637168141592921
1.0,40.0,0.8014490773613052,0.672566371681416
1.0,41.0,0.8017182158524537,0.672566371681416
1.0,42.0,0.8032179920701216,0.6991150442477876
1.0,43.0,0.8046020795560466,0.7168141592920354
1.0,44.0,0.8051882435688934,0.7168141592920354
1.0,45.0,0.8048879414632206,0.7168141592920354
1.0,46.0,0.8052420906860734,0.7168141592920354
1.0,47.0,0.8076248340416545,0.7256637168141593
1.0,48.0,0.8100808976934286,0.7522123893805309
1.0,49.0,0.8126280586914546,0.7522123893805309
1.0,50.0,0.8147956081276116,0.7787610619469026
2.0,1.0,1.0332755912050782,0.4247787610619469
2.0,2.0,1.0174344785834715,0.4247787610619469
2.0,3.0,0.983541805852454,0.4247787610619469
2.0,4.0,0.9569459744619567,0.45132743362831856
2.0,5.0,0.9310661309741712,0.5752212389380531
2.0,6.0,0.9167170890067804,0.6106194690265486
2.0,7.0,0.900877227734816,0.6902654867256637
2.0,8.0,0.8811364373135259,0.8230088495575221
2.0,9.0,0.8630317521414953,0.9203539823008849
2.0,10.0,0.8469278848222135,0.9203539823008849
2.0,11.0,0.8333926352595808,0.8407079646017699
