Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.0205374094649236,0.4107142857142857
1.0,2.0,0.9946994617214361,0.4107142857142857
1.0,3.0,0.9615528999068071,0.42857142857142855
1.0,4.0,0.929415450573112,0.4642857142857143
1.0,5.0,0.9005061116608551,0.625
1.0,6.0,0.8716083722136586,0.75
1.0,7.0,0.8451548122343753,0.8214285714285714
1.0,8.0,0.8215844065603733,0.75
1.0,9.0,0.8091649751073053,0.6428571428571429
1.0,10.0,0.8031682491668861,0.625
1.0,11.0,0.8016995113925413,0.5892857142857143
1.0,12.0,0.8051119589045794,0.5892857142857143
1.0,13.0,0.8116538564175894,0.5892857142857143
1.0,14.0,0.8176882605623538,0.5714285714285714
1.0,15.0,0.8231615395316793,0.5714285714285714
1.0,16.0,0.8296822046359704,0.5714285714285714
1.0,17.0,0.8339894977648807,0.5714285714285714
1.0,18.0,0.8339209919655624,0.5714285714285714
1.0,19.0,0.8375525529169097,0.5714285714285714
1.0,20.0,0.8417597577158187,0.5714285714285714
1.0,21.0,0.8431325617436515,0.5714285714285714
1.0,22.0,0.8422060642644078,0.5714285714285714
1.0,23.0,0.8393370488758146,0.5714285714285714
1.0,24.0,0.832041731358601,0.5714285714285714
1.0,25.0,0.8225522123196455,0.5714285714285714
1.0,26.0,0.8183283889454472,0.5714285714285714
1.0,27.0,0.812409789775703,0.5892857142857143
1.0,28.0,0.8103326428969286,0.5892857142857143
1.0,29.0,0.8080276949170435,0.5892857142857143
1.0,30.0,0.8068902392088658,0.5892857142857143
1.0,31.0,0.8039513891701273,0.5892857142857143
1.0,32.0,0.8018173561311518,0.5892857142857143
1.0,33.0,0.8016083932383764,0.6071428571428571
1.0,34.0,0.8027890926096282,0.625
1.0,35.0,0.8058893043063771,0.6428571428571429
1.0,36.0,0.811417609058982,0.6607142857142857
1.0,37.0,0.8157805710405268,0.7142857142857143
1.0,38.0,0.8178343576220599,0.75
1.0,39.0,0.8194988639519203,0.75
1.0,40.0,0.82258464183351,0.7678571428571429
1.0,41.0,0.8267395418458257,0.8035714285714286
1.0,42.0,0.826942127388612,0.8035714285714286
1.0,43.0,0.8292264667465782,0.8214285714285714
1.0,44.0,0.8282589735262141,0.8214285714285714
1.0,45.0,0.8286402751994567,0.8214285714285714
1.0,46.0,0.8329475810501453,0.8035714285714286
1.0,47.0,0.8391188204585747,0.8035714285714286
1.0,48.0,0.8382455824439947,0.8035714285714286
1.0,49.0,0.8335240969429792,0.8035714285714286
1.0,50.0,0.8288681036493858,0.8214285714285714
