Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.0205374094649236,0.4107142857142857
1.0,2.0,0.9946994617214361,0.4107142857142857
1.0,3.0,0.9615528999068071,0.42857142857142855
1.0,4.0,0.929415450573112,0.4642857142857143
1.0,5.0,0.9005061116608551,0.625
1.0,6.0,0.8716083722136586,0.75
1.0,7.0,0.8451548122343753,0.8214285714285714
1.0,8.0,0.8215844065603733,0.75
2.0,1.0,1.0338143134683144,0.2857142857142857
2.0,2.0,1.017736002391036,0.2857142857142857
2.0,3.0,0.9970044613157747,0.2857142857142857
2.0,4.0,0.9865728153514756,0.30357142857142855
2.0,5.0,0.9716715088742863,0.32142857142857145
2.0,6.0,0.9527501104159396,0.35714285714285715
2.0,7.0,0.9271869896670656,0.5
2.0,8.0,0.8935305490317853,0.7857142857142857
3.0,1.0,1.019372260141631,0.44642857142857145
3.0,2.0,0.9938064665469516,0.44642857142857145
3.0,3.0,0.9606750362882867,0.44642857142857145
3.0,4.0,0.939883121082821,0.5
3.0,5.0,0.9245312575661478,0.5714285714285714
3.0,6.0,0.9069295305423438,0.6607142857142857
3.0,7.0,0.888583557875275,0.7321428571428571
3.0,8.0,0.8753586667114803,0.8392857142857143
4.0,1.0,1.0340984818201464,0.39285714285714285
4.0,2.0,1.0233608369833733,0.39285714285714285
4.0,3.0,1.0059534368691705,0.39285714285714285
4.0,4.0,0.9833294647859782,0.39285714285714285
4.0,5.0,0.9527700038309157,0.4642857142857143
4.0,6.0,0.9230786096139739,0.5714285714285714
4.0,7.0,0.8905339157832914,0.7321428571428571
4.0,8.0,0.8637988797915997,0.9285714285714286
5.0,1.0,1.0398743369049699,0.25
5.0,2.0,1.0231662963383603,0.23214285714285715
5.0,3.0,1.007273863354568,0.25
5.0,4.0,0.9860039182054399,0.26785714285714285
5.0,5.0,0.966943698741565,0.2857142857142857
5.0,6.0,0.9451003190533956,0.32142857142857145
5.0,7.0,0.9171511129647152,0.44642857142857145
5.0,8.0,0.8914857325040714,0.625
6.0,1.0,1.0263425247367468,0.42857142857142855
6.0,2.0,1.0042259325591767,0.42857142857142855
6.0,3.0,0.9847677665452536,0.44642857142857145
6.0,4.0,0.9693258489596849,0.44642857142857145
6.0,5.0,0.9508983622014399,0.4642857142857143
6.0,6.0,0.9248968760367144,0.42857142857142855
6.0,7.0,0.8945331533787637,0.6785714285714286
6.0,8.0,0.8653291835945404,0.8214285714285714
7.0,1.0,1.0258844248063008,0.3392857142857143
7.0,2.0,1.0050300305768156,0.3392857142857143
7.0,3.0,0.9745128026415034,0.3392857142857143
7.0,4.0,0.9442674451083691,0.4107142857142857
7.0,5.0,0.9150953886107962,0.6071428571428571
7.0,6.0,0.8842485560148542,0.7678571428571429
7.0,7.0,0.8550960160950574,0.8214285714285714
7.0,8.0,0.8381808791681393,0.8035714285714286
8.0,1.0,1.033570154265661,0.39285714285714285
8.0,2.0,1.0110540132880599,0.39285714285714285
8.0,3.0,0.9850366554394626,0.39285714285714285
8.0,4.0,0.9583420656702096,0.44642857142857145
8.0,5.0,0.9364285304757304,0.5
8.0,6.0,0.914211793735142,0.5535714285714286
8.0,7.0,0.8883182925497822,0.7142857142857143
8.0,8.0,0.8658837927063346,0.8571428571428571
9.0,1.0,1.0328197170287783,0.3392857142857143
9.0,2.0,1.0178162620698812,0.3392857142857143
9.0,3.0,0.9975938835618368,0.3392857142857143
9.0,4.0,0.9727089560205716,0.35714285714285715
9.0,5.0,0.9411468229375595,0.48214285714285715
9.0,6.0,0.90684873896276,0.6607142857142857
9.0,7.0,0.8774255533859862,0.8392857142857143
9.0,8.0,0.8564223935967287,0.875
10.0,1.0,1.0265770622797121,0.42857142857142855
10.0,2.0,1.019179155870695,0.42857142857142855
10.0,3.0,1.012712909467773,0.42857142857142855
10.0,4.0,0.9923097112909566,0.42857142857142855
10.0,5.0,0.9685093066191924,0.4107142857142857
10.0,6.0,0.9423534516940381,0.4642857142857143
10.0,7.0,0.9165482609998895,0.5892857142857143
10.0,8.0,0.8928754985118866,0.6785714285714286
