Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.1162334552148039,0.56
1.0,2.0,1.1157313652078569,0.56
1.0,3.0,1.114848798181507,0.54
1.0,4.0,1.115101691313321,0.44
1.0,5.0,1.116779267282319,0.46
1.0,6.0,1.1185654660271862,0.46
1.0,7.0,1.1207887323229815,0.46
1.0,8.0,1.1270794719990915,0.44
1.0,9.0,1.1397263636774286,0.44
1.0,10.0,1.1538729649162869,0.44
1.0,11.0,1.1626786259585113,0.44
1.0,12.0,1.1735853142359391,0.46
1.0,13.0,1.1844079575193533,0.46
1.0,14.0,1.1880402653583102,0.46
1.0,15.0,1.1831510381746362,0.46
1.0,16.0,1.1824946848694076,0.46
1.0,17.0,1.1814315247333362,0.46
1.0,18.0,1.1816014442285707,0.46
1.0,19.0,1.1818590644130214,0.46
1.0,20.0,1.1719706499406344,0.46
1.0,21.0,1.1582993968885333,0.46
1.0,22.0,1.1515103677828344,0.44
1.0,23.0,1.1414353787431266,0.42
1.0,24.0,1.131133963522596,0.42
1.0,25.0,1.1235517727850568,0.42
1.0,26.0,1.121894448660916,0.42
1.0,27.0,1.1196655625212364,0.42
1.0,28.0,1.119488497745775,0.42
1.0,29.0,1.1172379872401146,0.42
1.0,30.0,1.1144449733082977,0.42
1.0,31.0,1.1097256993540154,0.44
1.0,32.0,1.105695712204097,0.42
1.0,33.0,1.1019937519948475,0.42
1.0,34.0,1.0991247452177895,0.46
1.0,35.0,1.096849059953018,0.44
1.0,36.0,1.0950932453738158,0.44
1.0,37.0,1.093447435197794,0.44
1.0,38.0,1.0925669075772249,0.44
1.0,39.0,1.0928097194446564,0.46
1.0,40.0,1.09249379853104,0.42
1.0,41.0,1.0914339235869763,0.42
1.0,42.0,1.0903595757320235,0.42
1.0,43.0,1.0897994250673368,0.42
1.0,44.0,1.0882629524586653,0.42
1.0,45.0,1.0878792536303608,0.4
1.0,46.0,1.085771540049011,0.4
1.0,47.0,1.0848874473029195,0.4
