Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.2578894048599496,0.46
1.0,2.0,1.257233002135697,0.46
1.0,3.0,1.2514049765158868,0.48
1.0,4.0,1.224163356460246,0.5
1.0,5.0,1.200660067219828,0.5
1.0,6.0,1.1762914514578093,0.5
1.0,7.0,1.1542900159029676,0.5
1.0,8.0,1.1295901683385023,0.52
1.0,9.0,1.1094866566951878,0.52
1.0,10.0,1.0994373028931268,0.54
1.0,11.0,1.0915130030384022,0.5
1.0,12.0,1.0814485214198428,0.5
1.0,13.0,1.0752687128815446,0.48
1.0,14.0,1.0708214948842885,0.5
1.0,15.0,1.0687607380787258,0.52
1.0,16.0,1.0684611282970657,0.54
1.0,17.0,1.0706967013383355,0.56
1.0,18.0,1.0720358607476612,0.56
1.0,19.0,1.0719605421198226,0.56
1.0,20.0,1.0699906162738093,0.56
1.0,21.0,1.06790303631017,0.54
1.0,22.0,1.0669468099532582,0.54
1.0,23.0,1.065708890996927,0.52
1.0,24.0,1.0659024934488486,0.52
1.0,25.0,1.0688308590896907,0.48
1.0,26.0,1.0767625249171924,0.5
1.0,27.0,1.0937410303757178,0.52
1.0,28.0,1.1102223844684034,0.5
1.0,29.0,1.1293725412039615,0.5
1.0,30.0,1.1357745100857877,0.5
1.0,31.0,1.1459145209405088,0.5
1.0,32.0,1.1518592043344271,0.5
1.0,33.0,1.1412862973315636,0.5
1.0,34.0,1.123785795856221,0.5
1.0,35.0,1.1032241969421996,0.5
1.0,36.0,1.0849737478536876,0.52
1.0,37.0,1.074263058223725,0.5
1.0,38.0,1.0663172811507877,0.46
1.0,39.0,1.0615164005114972,0.48
1.0,40.0,1.0565882995459497,0.48
1.0,41.0,1.0548384754658588,0.5
1.0,42.0,1.0532829748717942,0.5
1.0,43.0,1.0518167800757214,0.5
1.0,44.0,1.0512274323836786,0.48
1.0,45.0,1.0500024899397358,0.48
1.0,46.0,1.0483416100638128,0.5
1.0,47.0,1.0469183134822428,0.5
1.0,48.0,1.0459880074047694,0.5
1.0,49.0,1.0451326844197055,0.5
1.0,50.0,1.0443945797531542,0.5
1.0,51.0,1.0441166317927395,0.5
1.0,52.0,1.0438917324972217,0.52
1.0,53.0,1.0432225116623057,0.52
1.0,54.0,1.0412963528850954,0.5
1.0,55.0,1.040290622822977,0.5
1.0,56.0,1.0396331034893056,0.48
1.0,57.0,1.0376926718047539,0.48
1.0,58.0,1.0352878981779063,0.5
1.0,59.0,1.034539697753227,0.5
1.0,60.0,1.0425045806626947,0.56
1.0,61.0,1.058581829341767,0.58
1.0,62.0,1.075390973533413,0.52
1.0,63.0,1.0970857821138917,0.62
1.0,64.0,1.1127902636576472,0.62
1.0,65.0,1.1171349197180662,0.58
1.0,66.0,1.1082490097454984,0.62
1.0,67.0,1.0953901770962216,0.64
1.0,68.0,1.0806897888905123,0.62
1.0,69.0,1.0661577953646029,0.6
1.0,70.0,1.053210848046118,0.54
1.0,71.0,1.039320685929763,0.58
1.0,72.0,1.0301545913695969,0.58
1.0,73.0,1.02135035028401,0.58
1.0,74.0,1.012936724004607,0.52
1.0,75.0,1.0079561635770935,0.48
1.0,76.0,1.0087807504766428,0.44
1.0,77.0,1.0135279206612164,0.48
1.0,78.0,1.0180387751813194,0.42
1.0,79.0,1.0207344923076207,0.44
