Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.9147058529193048,0.56
1.0,2.0,1.8482590706278974,0.56
1.0,3.0,1.7946139712459015,0.56
1.0,4.0,1.7114030644288716,0.56
1.0,5.0,1.6215927301254816,0.56
1.0,6.0,1.5301771898640693,0.56
1.0,7.0,1.4310110900215725,0.56
1.0,8.0,1.3323072461717775,0.56
1.0,9.0,1.2327792490327854,0.56
1.0,10.0,1.149255660038488,0.56
1.0,11.0,1.0843154281527005,0.56
1.0,12.0,1.0357206930740164,0.56
1.0,13.0,1.0106254701515271,0.56
1.0,14.0,1.0018553792012281,0.44
1.0,15.0,1.0079520647751379,0.44
1.0,16.0,1.0218091956950783,0.44
1.0,17.0,1.0409467467835714,0.44
1.0,18.0,1.0514636117628382,0.44
1.0,19.0,1.0614560194928093,0.44
1.0,20.0,1.0705304269211924,0.44
1.0,21.0,1.073782155129502,0.44
1.0,22.0,1.0804698405690847,0.44
1.0,23.0,1.080986956877138,0.44
1.0,24.0,1.075979697144907,0.44
1.0,25.0,1.0710172032941234,0.44
1.0,26.0,1.058157517341646,0.44
1.0,27.0,1.047597777871664,0.44
1.0,28.0,1.03599801799411,0.44
1.0,29.0,1.0223934669778862,0.44
1.0,30.0,1.0173056845052457,0.44
1.0,31.0,1.0155810921108162,0.44
1.0,32.0,1.0145423045175526,0.44
1.0,33.0,1.0107039038122438,0.44
1.0,34.0,1.009613066789024,0.44
1.0,35.0,1.010585124792107,0.44
1.0,36.0,1.0119126532308877,0.44
1.0,37.0,1.0154333212328954,0.44
1.0,38.0,1.0153184673396651,0.44
1.0,39.0,1.0137621369328924,0.44
1.0,40.0,1.0112083879869027,0.44
1.0,41.0,1.0095868833618442,0.44
1.0,42.0,1.0086696996475015,0.44
1.0,43.0,1.009683374085795,0.44
1.0,44.0,1.009560037475143,0.44
1.0,45.0,1.008425129023712,0.44
1.0,46.0,1.0107117171720355,0.44
1.0,47.0,1.0117034898313921,0.44
1.0,48.0,1.0130308540332307,0.44
1.0,49.0,1.0146931496497316,0.44
1.0,50.0,1.0147288214809236,0.44
1.0,51.0,1.0151672094770947,0.44
1.0,52.0,1.01598608615485,0.44
1.0,53.0,1.0151295162795224,0.44
1.0,54.0,1.0167552654224166,0.44
1.0,55.0,1.0166198088651162,0.44
1.0,56.0,1.0189390287170694,0.44
1.0,57.0,1.0215411974286037,0.44
1.0,58.0,1.0268457842944414,0.44
1.0,59.0,1.0295472513698332,0.44
1.0,60.0,1.0322089163149566,0.44
1.0,61.0,1.0379039937242949,0.44
1.0,62.0,1.0401354890089018,0.44
1.0,63.0,1.04214935507398,0.44
1.0,64.0,1.0406378970600003,0.44
1.0,65.0,1.0362054160289145,0.44
1.0,66.0,1.0297168059906623,0.44
1.0,67.0,1.0199809912493394,0.44
1.0,68.0,1.0133671941077376,0.44
1.0,69.0,1.0090682202245798,0.44
1.0,70.0,1.0076119800582861,0.44
1.0,71.0,1.0080922975102178,0.44
1.0,72.0,1.0089146942475729,0.44
1.0,73.0,1.0086615405564734,0.44
1.0,74.0,1.0074832142674581,0.44
1.0,75.0,1.0057577523718126,0.44
1.0,76.0,1.0031472515239335,0.44
1.0,77.0,1.0030237535926603,0.44
1.0,78.0,1.003172905754232,0.44
1.0,79.0,1.0044457791220138,0.44
1.0,80.0,1.006237751208056,0.44
1.0,81.0,1.0060706437988192,0.44
1.0,82.0,1.006304064550574,0.44
1.0,83.0,1.00692951772013,0.44
1.0,84.0,1.0079169574707754,0.44
1.0,85.0,1.005526138449678,0.44
1.0,86.0,1.0041457736991781,0.44
1.0,87.0,1.0017617143016828,0.44
1.0,88.0,1.0012862685481922,0.44
1.0,89.0,1.0016448451761961,0.5
1.0,90.0,1.002156229205605,0.54
1.0,91.0,1.002444368916802,0.54
1.0,92.0,1.001899703329988,0.56
1.0,93.0,1.0021135850808474,0.54
1.0,94.0,1.0020361260662938,0.56
1.0,95.0,1.002154532238382,0.54
1.0,96.0,1.0015718900376542,0.5
1.0,97.0,1.0021243326257046,0.54
1.0,98.0,1.0015258194230559,0.5
1.0,99.0,1.0013090245563911,0.48
1.0,100.0,1.0012666604040408,0.48
2.0,1.0,1.9295585833362567,0.52
2.0,2.0,1.8756081828361995,0.52
2.0,3.0,1.7603066958629119,0.52
2.0,4.0,1.6438828832450367,0.52
2.0,5.0,1.5199641641224921,0.52
2.0,6.0,1.4085008296262456,0.52
2.0,7.0,1.3028077813577033,0.52
2.0,8.0,1.2238271211546494,0.52
2.0,9.0,1.1598916888412498,0.52
2.0,10.0,1.1099185838203907,0.52
2.0,11.0,1.0722880922141187,0.52
2.0,12.0,1.045159086387552,0.52
2.0,13.0,1.026592822631216,0.52
2.0,14.0,1.0146369934745134,0.52
2.0,15.0,1.007529916634341,0.52
2.0,16.0,1.0029947767776926,0.52
2.0,17.0,1.0013342456373968,0.44
2.0,18.0,1.0025829482225905,0.48
2.0,19.0,1.006549745234389,0.48
2.0,20.0,1.009555777848273,0.48
2.0,21.0,1.0115218979111846,0.48
2.0,22.0,1.010482524761285,0.48
2.0,23.0,1.0085155033426785,0.48
2.0,24.0,1.006120541065543,0.48
2.0,25.0,1.0030625480391555,0.48
2.0,26.0,1.001707728458695,0.48
2.0,27.0,1.0012523276892364,0.38
2.0,28.0,1.0011684652962785,0.42
2.0,29.0,1.0015704406532702,0.44
2.0,30.0,1.002240224742431,0.5
2.0,31.0,1.00340349383647,0.52
2.0,32.0,1.004211212947656,0.52
2.0,33.0,1.0035074710289145,0.52
2.0,34.0,1.0040975307341136,0.52
2.0,35.0,1.0040603060459719,0.52
2.0,36.0,1.0035203232078285,0.52
2.0,37.0,1.0020639349720997,0.5
2.0,38.0,1.0023426872016081,0.5
2.0,39.0,1.0028702547525115,0.52
2.0,40.0,1.004642304179307,0.52
2.0,41.0,1.0059327978660604,0.52
2.0,42.0,1.007611182083673,0.52
2.0,43.0,1.0069891831464743,0.52
2.0,44.0,1.0046294391418382,0.52
2.0,45.0,1.0020484204979296,0.5
2.0,46.0,1.0011903140337453,0.46
2.0,47.0,1.001151456089431,0.42
2.0,48.0,1.0011655067987513,0.42
2.0,49.0,1.001505726680536,0.48
2.0,50.0,1.0018188135575885,0.48
2.0,51.0,1.0030840280939806,0.48
