Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.4969336504399133,0.52
1.0,2.0,1.496489597528085,0.52
1.0,3.0,1.496233371019551,0.52
1.0,4.0,1.4941284439017375,0.54
1.0,5.0,1.4916764497286745,0.54
1.0,6.0,1.4919261672038213,0.54
1.0,7.0,1.490698278213358,0.54
1.0,8.0,1.4886885349231738,0.54
1.0,9.0,1.4882568201737782,0.52
1.0,10.0,1.488300880915524,0.52
1.0,11.0,1.488725109450998,0.52
1.0,12.0,1.4884691886373245,0.52
1.0,13.0,1.4877336612659093,0.52
1.0,14.0,1.4869819375242705,0.52
1.0,15.0,1.4855312691110392,0.52
1.0,16.0,1.4822155772141699,0.52
1.0,17.0,1.4788250005224395,0.52
1.0,18.0,1.476679954965571,0.52
1.0,19.0,1.475474238107051,0.52
1.0,20.0,1.4727727107845434,0.54
1.0,21.0,1.4713241120057663,0.54
1.0,22.0,1.4691539691369486,0.54
1.0,23.0,1.4635148954823987,0.56
1.0,24.0,1.4551770140303366,0.56
1.0,25.0,1.4497866175643865,0.54
1.0,26.0,1.4473962367865496,0.56
1.0,27.0,1.447652664825206,0.54
1.0,28.0,1.4491986809286646,0.52
1.0,29.0,1.456808289490007,0.52
1.0,30.0,1.4620150628381927,0.52
1.0,31.0,1.4733553998196889,0.52
1.0,32.0,1.4846540797466694,0.5
1.0,33.0,1.4918275421401923,0.5
1.0,34.0,1.5015976219216394,0.52
1.0,35.0,1.5106604160007029,0.52
1.0,36.0,1.4949571892400977,0.52
1.0,37.0,1.4726581774874326,0.52
1.0,38.0,1.438935423887104,0.52
1.0,39.0,1.4061429999249304,0.52
1.0,40.0,1.3775484429356257,0.52
1.0,41.0,1.3498521713575613,0.52
1.0,42.0,1.3177562937653151,0.5
1.0,43.0,1.2898427790550482,0.5
1.0,44.0,1.265105229792504,0.5
1.0,45.0,1.2442829927705699,0.52
1.0,46.0,1.2185829563864086,0.54
1.0,47.0,1.199759399881268,0.54
1.0,48.0,1.185473736477322,0.56
1.0,49.0,1.1715700187118914,0.56
1.0,50.0,1.1583498782599502,0.56
1.0,51.0,1.1458662938413589,0.58
1.0,52.0,1.1363965787918797,0.54
1.0,53.0,1.12870180679523,0.52
1.0,54.0,1.1206608006779923,0.52
1.0,55.0,1.113931750157071,0.52
1.0,56.0,1.1087208231858918,0.52
1.0,57.0,1.104770997612582,0.52
1.0,58.0,1.102895383135308,0.5
1.0,59.0,1.0988019213024176,0.5
1.0,60.0,1.0937879322606208,0.5
1.0,61.0,1.0881774639739317,0.5
1.0,62.0,1.083354235615139,0.5
1.0,63.0,1.0796824970689698,0.5
1.0,64.0,1.0774658795008085,0.48
1.0,65.0,1.074605074982525,0.5
1.0,66.0,1.0722306760639406,0.52
1.0,67.0,1.070213295212229,0.52
1.0,68.0,1.0686709323794406,0.5
1.0,69.0,1.0669640544663168,0.52
1.0,70.0,1.0654292489305508,0.54
1.0,71.0,1.0650683332768995,0.54
1.0,72.0,1.065134394905732,0.54
1.0,73.0,1.0664268973450328,0.58
1.0,74.0,1.0655819255242636,0.56
1.0,75.0,1.0654411442751626,0.54
1.0,76.0,1.0612268698330445,0.56
1.0,77.0,1.0591559249970146,0.54
1.0,78.0,1.0584052813989144,0.54
1.0,79.0,1.0563422499634016,0.52
1.0,80.0,1.0556701691861659,0.52
1.0,81.0,1.0554161858873874,0.52
1.0,82.0,1.055264837730201,0.5
1.0,83.0,1.0538703235548315,0.5
1.0,84.0,1.05244946721091,0.5
1.0,85.0,1.0481365785614805,0.48
1.0,86.0,1.0444840125274246,0.52
1.0,87.0,1.0424933766724307,0.52
1.0,88.0,1.0408134799772508,0.52
1.0,89.0,1.0404406764088614,0.54
1.0,90.0,1.0407004163510045,0.54
1.0,91.0,1.0405960352510835,0.54
1.0,92.0,1.0408873997814236,0.56
1.0,93.0,1.0428493241396228,0.54
1.0,94.0,1.0455192829685414,0.52
1.0,95.0,1.0482517469095027,0.5
1.0,96.0,1.04760848313252,0.48
1.0,97.0,1.0456352525259338,0.48
1.0,98.0,1.0444040638006538,0.5
1.0,99.0,1.040643053711378,0.5
1.0,100.0,1.0403403242548055,0.5
2.0,1.0,1.4964375466395843,0.42
2.0,2.0,1.4925162214488223,0.44
2.0,3.0,1.489777996720766,0.48
2.0,4.0,1.4885642254462308,0.48
2.0,5.0,1.4879615045720505,0.48
2.0,6.0,1.4876030317420759,0.48
2.0,7.0,1.4869503318747963,0.48
2.0,8.0,1.4860397051237582,0.48
2.0,9.0,1.4848334804692174,0.46
2.0,10.0,1.483812781534491,0.46
2.0,11.0,1.4824937842175883,0.46
2.0,12.0,1.4813172809181476,0.46
2.0,13.0,1.4800123121112363,0.46
2.0,14.0,1.4783853862257248,0.46
2.0,15.0,1.4772506219522747,0.46
2.0,16.0,1.4763099771434254,0.46
2.0,17.0,1.4749839742380226,0.46
2.0,18.0,1.472247096094061,0.46
2.0,19.0,1.4687941466572514,0.46
2.0,20.0,1.4667100207886983,0.44
2.0,21.0,1.4639916312158152,0.44
2.0,22.0,1.4608361410193256,0.44
2.0,23.0,1.458554536784863,0.42
2.0,24.0,1.455688111943649,0.4
2.0,25.0,1.4511305823368703,0.4
2.0,26.0,1.445276688065671,0.4
2.0,27.0,1.439688991541757,0.4
2.0,28.0,1.4346215451766555,0.4
2.0,29.0,1.428526958724057,0.4
2.0,30.0,1.4247394113248701,0.38
2.0,31.0,1.4181460283017735,0.38
2.0,32.0,1.4155569604275846,0.36
2.0,33.0,1.4162649136663135,0.38
2.0,34.0,1.4099478693211571,0.36
2.0,35.0,1.3920127201930075,0.34
2.0,36.0,1.3718866643802825,0.34
2.0,37.0,1.347465534594619,0.38
2.0,38.0,1.3262903398915789,0.4
2.0,39.0,1.3104332246347112,0.4
2.0,40.0,1.2913543699171222,0.4
2.0,41.0,1.27343794979683,0.44
2.0,42.0,1.2579298458420665,0.44
2.0,43.0,1.2430599927399353,0.46
2.0,44.0,1.2298131638584542,0.46
2.0,45.0,1.2188028988400654,0.46
2.0,46.0,1.206315458072177,0.46
2.0,47.0,1.1938089313635,0.46
2.0,48.0,1.1812419254925182,0.46
2.0,49.0,1.1703702206890503,0.46
2.0,50.0,1.1605421016086777,0.46
2.0,51.0,1.1519282089086507,0.44
2.0,52.0,1.1434701521131343,0.44
2.0,53.0,1.1371250286039267,0.44
2.0,54.0,1.13215036995509,0.46
2.0,55.0,1.1261624580642877,0.5
2.0,56.0,1.1181780615655006,0.48
2.0,57.0,1.11033658965076,0.5
2.0,58.0,1.1007483241704623,0.48
2.0,59.0,1.09367685176352,0.48
2.0,60.0,1.0881766562047812,0.52
2.0,61.0,1.0834938653820116,0.54
2.0,62.0,1.081019412826666,0.56
2.0,63.0,1.0791784175468866,0.54
2.0,64.0,1.0731947543568316,0.54
2.0,65.0,1.0678762624891993,0.56
2.0,66.0,1.0641483542716084,0.56
2.0,67.0,1.0618905173924722,0.56
