Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.1164656891797662,0.58
1.0,2.0,1.1166242040862253,0.56
1.0,3.0,1.1171475370474244,0.56
1.0,4.0,1.1180081682979561,0.56
1.0,5.0,1.1200166295159653,0.54
1.0,6.0,1.1264084320386185,0.52
1.0,7.0,1.1385864120684719,0.46
1.0,8.0,1.1502561617688165,0.48
1.0,9.0,1.1665089505274218,0.48
1.0,10.0,1.186089006442067,0.52
1.0,11.0,1.211786771048908,0.52
1.0,12.0,1.2462929823474869,0.52
1.0,13.0,1.2760034651501506,0.52
1.0,14.0,1.2838330071784465,0.52
1.0,15.0,1.2829638929436749,0.52
1.0,16.0,1.273331252038404,0.52
1.0,17.0,1.2763737053416155,0.52
1.0,18.0,1.2857044945059934,0.52
1.0,19.0,1.2871189153103142,0.5
1.0,20.0,1.2777632186266161,0.52
1.0,21.0,1.2677518474878144,0.52
1.0,22.0,1.2642185562664168,0.52
1.0,23.0,1.2408472365685865,0.5
1.0,24.0,1.212280876264106,0.52
1.0,25.0,1.1782535256730704,0.5
1.0,26.0,1.141661088769689,0.48
1.0,27.0,1.1180369315142067,0.52
1.0,28.0,1.1139781142860077,0.58
1.0,29.0,1.1270141250462988,0.64
1.0,30.0,1.1609473196927405,0.66
1.0,31.0,1.2059782571920064,0.68
1.0,32.0,1.2531290538794289,0.62
1.0,33.0,1.2778960589521717,0.58
1.0,34.0,1.2939023968077954,0.58
1.0,35.0,1.2897829299553063,0.58
1.0,36.0,1.275508326399397,0.58
1.0,37.0,1.2535597897016277,0.6
1.0,38.0,1.233538482874772,0.62
1.0,39.0,1.2016639374718179,0.68
1.0,40.0,1.1682412098335735,0.66
1.0,41.0,1.147140143677546,0.66
1.0,42.0,1.1347651656006585,0.66
1.0,43.0,1.1312286287039282,0.66
1.0,44.0,1.1333264315383573,0.66
1.0,45.0,1.127316385722108,0.64
1.0,46.0,1.1272987117404916,0.64
1.0,47.0,1.1279918046485586,0.64
1.0,48.0,1.1240551113440793,0.64
1.0,49.0,1.114447321123207,0.58
1.0,50.0,1.109108977871696,0.58
1.0,51.0,1.1096403712955614,0.58
1.0,52.0,1.1133907841543256,0.6
1.0,53.0,1.112973533441302,0.6
1.0,54.0,1.10863608322787,0.58
1.0,55.0,1.109329614576255,0.6
1.0,56.0,1.1095192838926315,0.6
1.0,57.0,1.1085577829295226,0.6
1.0,58.0,1.111213242594631,0.62
1.0,59.0,1.1118809001327243,0.62
1.0,60.0,1.1094756138523705,0.62
