Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.0527243374098938,0.42
1.0,2.0,1.05268031413738,0.42
1.0,3.0,1.0525442798827007,0.42
1.0,4.0,1.0522994266292085,0.42
1.0,5.0,1.0520268435482991,0.44
1.0,6.0,1.0523328163434977,0.36
1.0,7.0,1.0528475542429128,0.36
1.0,8.0,1.0543253242136104,0.34
1.0,9.0,1.0568468139027227,0.44
1.0,10.0,1.0586352652288955,0.44
1.0,11.0,1.0570730415208984,0.38
1.0,12.0,1.0561135249530214,0.36
1.0,13.0,1.0554796007055942,0.36
1.0,14.0,1.0561664391025314,0.36
1.0,15.0,1.0549130464306569,0.36
1.0,16.0,1.0532126899379386,0.38
1.0,17.0,1.051579481612946,0.4
1.0,18.0,1.0509634264851877,0.38
1.0,19.0,1.0507002738782087,0.42
1.0,20.0,1.0509972802813095,0.46
1.0,21.0,1.0518018576221324,0.48
1.0,22.0,1.0518218240961705,0.48
1.0,23.0,1.0532119982920005,0.48
1.0,24.0,1.0582869678892084,0.5
1.0,25.0,1.0658829223431832,0.46
1.0,26.0,1.0727991216079493,0.46
1.0,27.0,1.0722763502403978,0.46
1.0,28.0,1.070294227900773,0.46
1.0,29.0,1.0680051849153873,0.46
1.0,30.0,1.0638167825193212,0.46
1.0,31.0,1.0593151559943867,0.44
1.0,32.0,1.0534003668212664,0.44
1.0,33.0,1.0494854911219553,0.48
1.0,34.0,1.0469382627920947,0.48
1.0,35.0,1.0454277330729393,0.42
1.0,36.0,1.044886907345138,0.4
1.0,37.0,1.0445064599923302,0.4
1.0,38.0,1.0445906911210319,0.38
1.0,39.0,1.045858219359204,0.42
1.0,40.0,1.0482516099966255,0.4
1.0,41.0,1.049829819883392,0.42
1.0,42.0,1.0528275901410338,0.44
1.0,43.0,1.059320517267424,0.44
1.0,44.0,1.0665273779480955,0.4
1.0,45.0,1.075673036095818,0.4
1.0,46.0,1.0878382618703366,0.42
1.0,47.0,1.0931274588656965,0.42
1.0,48.0,1.0943829229644368,0.42
1.0,49.0,1.0923694450614072,0.42
1.0,50.0,1.0877192949997,0.42
