Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,0.5877570914340852,0.37
1.0,2.0,0.5884512299469126,0.37
1.0,3.0,0.589944551676708,0.36
1.0,4.0,0.5894903770842345,0.36
1.0,5.0,0.5831201809960382,0.38
1.0,6.0,0.5763772253878783,0.39
1.0,7.0,0.5728919581091606,0.39
1.0,8.0,0.5677593831590851,0.4
1.0,9.0,0.5619475380670816,0.4
1.0,10.0,0.5571837531896935,0.4
1.0,11.0,0.5550180853992118,0.41
1.0,12.0,0.5522864098019622,0.42
1.0,13.0,0.5508647274777452,0.42
1.0,14.0,0.5500375069959275,0.43
1.0,15.0,0.550403618588937,0.44
1.0,16.0,0.5506771031081159,0.44
1.0,17.0,0.5508098109552826,0.44
1.0,18.0,0.551265787861863,0.44
1.0,19.0,0.5496905013754222,0.44
1.0,20.0,0.5471522033225719,0.44
1.0,21.0,0.5446353383373448,0.44
1.0,22.0,0.543159511103441,0.44
1.0,23.0,0.5423973158200074,0.44
1.0,24.0,0.5420344440808555,0.42
1.0,25.0,0.5418711079809863,0.41
1.0,26.0,0.5407190119329348,0.41
1.0,27.0,0.5388444804150985,0.42
1.0,28.0,0.5368667776248147,0.44
1.0,29.0,0.5361635357300732,0.44
1.0,30.0,0.5374245170614443,0.44
1.0,31.0,0.541065947836927,0.45
1.0,32.0,0.5449473464096709,0.46
1.0,33.0,0.5466626511971422,0.46
1.0,34.0,0.5517869555317022,0.47
1.0,35.0,0.5587938657608245,0.47
1.0,36.0,0.5638764289776459,0.47
1.0,37.0,0.5693047964742101,0.47
1.0,38.0,0.5715098168619972,0.48
1.0,39.0,0.5664199250481871,0.48
1.0,40.0,0.5572675148975509,0.47
1.0,41.0,0.5471346940094945,0.47
1.0,42.0,0.534291308559703,0.47
1.0,43.0,0.5245031246581223,0.47
1.0,44.0,0.5165870491207556,0.46
1.0,45.0,0.507971370354296,0.45
1.0,46.0,0.501356695006115,0.45
1.0,47.0,0.4958934337801456,0.44
1.0,48.0,0.49270768390808656,0.44
1.0,49.0,0.4912391864452089,0.44
1.0,50.0,0.4909845737807715,0.44
1.0,51.0,0.4939522131599237,0.42
1.0,52.0,0.4979948726738276,0.41
1.0,53.0,0.49774280721004066,0.41
1.0,54.0,0.4967823379512635,0.41
1.0,55.0,0.49673185324751346,0.4
1.0,56.0,0.4936116994999573,0.4
1.0,57.0,0.48962466192481724,0.4
1.0,58.0,0.48919008557672045,0.4
1.0,59.0,0.48690720961378214,0.4
1.0,60.0,0.48443602721636425,0.4
1.0,61.0,0.48286278781532704,0.4
1.0,62.0,0.4823569857748057,0.4
1.0,63.0,0.4782552934228373,0.4
1.0,64.0,0.47391428958276083,0.42
1.0,65.0,0.4674569044492044,0.42
1.0,66.0,0.4600307478997341,0.43
1.0,67.0,0.45096613286550036,0.43
1.0,68.0,0.44241172896752284,0.43
1.0,69.0,0.43489223626854967,0.44
1.0,70.0,0.42964706737994157,0.46
1.0,71.0,0.42624009547969,0.46
1.0,72.0,0.4229714375594789,0.46
1.0,73.0,0.42172851954059354,0.46
1.0,74.0,0.4235839410134751,0.46
1.0,75.0,0.42722715955233465,0.47
1.0,76.0,0.4298667508320587,0.47
1.0,77.0,0.43202161887281165,0.47
1.0,78.0,0.43509184828406283,0.49
