Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,0.5666069350432495,0.38
1.0,2.0,0.5565883143296261,0.41
1.0,3.0,0.5468170068308812,0.42
1.0,4.0,0.5382281993344867,0.43
1.0,5.0,0.5290731004353751,0.43
1.0,6.0,0.521529635366106,0.43
1.0,7.0,0.5182413141877374,0.43
1.0,8.0,0.5165720610834493,0.44
1.0,9.0,0.5163829721979128,0.45
1.0,10.0,0.5157368636879497,0.45
1.0,11.0,0.511606208788692,0.45
1.0,12.0,0.5066619438482759,0.46
1.0,13.0,0.5016838029568068,0.46
1.0,14.0,0.4958107790994798,0.46
1.0,15.0,0.49023267168446766,0.46
1.0,16.0,0.4861745783945417,0.46
1.0,17.0,0.4818543517407123,0.46
1.0,18.0,0.47881534278315285,0.46
1.0,19.0,0.4780668865398349,0.46
1.0,20.0,0.4743619886491314,0.46
1.0,21.0,0.47250107947211184,0.47
1.0,22.0,0.4742422435663135,0.47
1.0,23.0,0.47474648202388964,0.47
1.0,24.0,0.46692638779580625,0.47
1.0,25.0,0.4577007994906433,0.47
1.0,26.0,0.44800500525530296,0.47
1.0,27.0,0.43243674858946024,0.47
1.0,28.0,0.4153738049944492,0.47
1.0,29.0,0.39619209360433294,0.47
1.0,30.0,0.3780612111798231,0.47
1.0,31.0,0.3613798227406883,0.47
1.0,32.0,0.34729365656492234,0.47
1.0,33.0,0.3353642175028061,0.47
1.0,34.0,0.32674441625218525,0.47
1.0,35.0,0.32189790236133353,0.47
1.0,36.0,0.31956762935562705,0.47
1.0,37.0,0.31769622454548757,0.47
1.0,38.0,0.31695271200018194,0.47
1.0,39.0,0.31737307777117557,0.47
1.0,40.0,0.3184096197029836,0.47
1.0,41.0,0.31965052321624277,0.46
1.0,42.0,0.3194660377112533,0.46
1.0,43.0,0.32013654579938017,0.45
1.0,44.0,0.3194729098073382,0.44
1.0,45.0,0.3192602418184075,0.44
1.0,46.0,0.31797108636666693,0.44
1.0,47.0,0.3181001045757296,0.43
1.0,48.0,0.31796312698640666,0.43
1.0,49.0,0.31864791662887904,0.43
1.0,50.0,0.31913783841921894,0.43
1.0,51.0,0.31988074828660934,0.43
1.0,52.0,0.3198634808781697,0.43
1.0,53.0,0.3210381890733574,0.43
1.0,54.0,0.32010894601225054,0.43
1.0,55.0,0.3194809930270752,0.43
