Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,0.48803563498979813,0.41
1.0,2.0,0.4704760177920321,0.41
1.0,3.0,0.4488978272212718,0.41
1.0,4.0,0.42831496960757204,0.41
1.0,5.0,0.40913702992651446,0.41
1.0,6.0,0.3827445209817153,0.41
1.0,7.0,0.3632690045477253,0.41
1.0,8.0,0.33958920316259594,0.41
1.0,9.0,0.3168122788283996,0.41
1.0,10.0,0.2963509780896795,0.41
1.0,11.0,0.2792042565706799,0.41
1.0,12.0,0.26803952348191296,0.41
1.0,13.0,0.26027284235281717,0.41
1.0,14.0,0.2552202704874121,0.41
1.0,15.0,0.2515284858859879,0.41
1.0,16.0,0.25011701984970935,0.41
1.0,17.0,0.2500494412561309,0.41
1.0,18.0,0.25090198617789633,0.41
1.0,19.0,0.2522418590164865,0.41
1.0,20.0,0.2545768485906399,0.41
1.0,21.0,0.255503788056619,0.41
1.0,22.0,0.25713466138619095,0.41
1.0,23.0,0.25880635550466613,0.41
1.0,24.0,0.25964829002018075,0.41
1.0,25.0,0.2612632006410657,0.41
1.0,26.0,0.2636838076389402,0.41
1.0,27.0,0.2649339338400997,0.41
1.0,28.0,0.26497377448073833,0.41
1.0,29.0,0.2621116498396844,0.41
1.0,30.0,0.2606072209632861,0.41
1.0,31.0,0.26014094216627415,0.41
1.0,32.0,0.2597351338002766,0.41
1.0,33.0,0.25790078549276996,0.41
1.0,34.0,0.25783029013104186,0.41
1.0,35.0,0.25853204375670774,0.41
1.0,36.0,0.2592045951943926,0.41
1.0,37.0,0.2590570565775644,0.41
1.0,38.0,0.25894627553716953,0.41
1.0,39.0,0.2596400732205578,0.41
1.0,40.0,0.26028085140009133,0.41
1.0,41.0,0.26085661908103236,0.41
1.0,42.0,0.2613592683883345,0.41
1.0,43.0,0.26266860612370563,0.41
1.0,44.0,0.26200349151019314,0.41
1.0,45.0,0.2631645670160452,0.41
1.0,46.0,0.26416214931895504,0.41
1.0,47.0,0.2630812714769439,0.41
1.0,48.0,0.2620992863674772,0.41
1.0,49.0,0.26298284957587775,0.41
1.0,50.0,0.2619087223462805,0.41
1.0,51.0,0.2609604259147124,0.41
1.0,52.0,0.25934642559679244,0.41
1.0,53.0,0.2573384608094237,0.41
1.0,54.0,0.25465263919717296,0.41
1.0,55.0,0.25244084747928475,0.41
1.0,56.0,0.2508827642740295,0.41
1.0,57.0,0.25008041431339245,0.41
1.0,58.0,0.24997523878047007,0.41
1.0,59.0,0.25000471715039646,0.41
1.0,60.0,0.25002561510855337,0.41
1.0,61.0,0.2500156180876988,0.41
1.0,62.0,0.25003363049746924,0.41
1.0,63.0,0.25008943030351916,0.41
1.0,64.0,0.2500983783147636,0.41
1.0,65.0,0.2501507811628568,0.41
1.0,66.0,0.250140461495356,0.41
1.0,67.0,0.2503101372852232,0.41
1.0,68.0,0.25040368085557463,0.41
1.0,69.0,0.25012692425869437,0.41
1.0,70.0,0.24997933023024765,0.41
1.0,71.0,0.24998391266664916,0.41
1.0,72.0,0.2500237528853279,0.41
1.0,73.0,0.24998950456842742,0.41
1.0,74.0,0.2500295605199799,0.41
1.0,75.0,0.25012628647700635,0.41
1.0,76.0,0.25031158087806876,0.41
1.0,77.0,0.25061425401465603,0.41
1.0,78.0,0.25080881815746503,0.41
1.0,79.0,0.2510952903730782,0.41
1.0,80.0,0.25118883682246135,0.41
1.0,81.0,0.25168575820231986,0.41
1.0,82.0,0.25159709963903537,0.41
1.0,83.0,0.2519567797700682,0.41
1.0,84.0,0.2524126231617602,0.41
1.0,85.0,0.2529633530479582,0.41
1.0,86.0,0.2531376657185765,0.41
1.0,87.0,0.2533966044974782,0.41
1.0,88.0,0.2537337848685228,0.41
1.0,89.0,0.2541435512763989,0.41
1.0,90.0,0.2551803984348818,0.41
1.0,91.0,0.2556586098801552,0.41
1.0,92.0,0.2561750442943509,0.41
1.0,93.0,0.25671998040147637,0.41
1.0,94.0,0.2572812915619655,0.41
1.0,95.0,0.2578466774806601,0.41
1.0,96.0,0.2584049603585441,0.41
1.0,97.0,0.2589449733747868,0.41
1.0,98.0,0.25869189178155366,0.41
1.0,99.0,0.25777214396948966,0.41
1.0,100.0,0.25773343080445354,0.41
2.0,1.0,0.49574704811434145,0.53
2.0,2.0,0.4768297036582943,0.53
2.0,3.0,0.45390907344738796,0.53
2.0,4.0,0.42869922528795523,0.53
2.0,5.0,0.40274602765906786,0.53
2.0,6.0,0.3689078215021246,0.53
2.0,7.0,0.3420246313413836,0.53
2.0,8.0,0.3211343309177257,0.53
2.0,9.0,0.3033824251428811,0.53
2.0,10.0,0.29039324568163777,0.53
2.0,11.0,0.2783642076199698,0.53
2.0,12.0,0.26913501166942777,0.53
2.0,13.0,0.26323765358868395,0.53
2.0,14.0,0.2604602967910298,0.53
2.0,15.0,0.258274817506244,0.53
2.0,16.0,0.25595451133677,0.53
2.0,17.0,0.25428699936187765,0.53
2.0,18.0,0.2526898287542984,0.53
2.0,19.0,0.2513605751697669,0.53
2.0,20.0,0.2506291428404963,0.53
2.0,21.0,0.25026916988917874,0.53
2.0,22.0,0.250117218305374,0.53
