Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,1.0464324599468962,0.28
1.0,2.0,1.035061578323749,0.26
1.0,3.0,1.0207874542780002,0.25
1.0,4.0,1.0126381457115126,0.26
1.0,5.0,0.9928009437842945,0.26
1.0,6.0,0.9740653498591122,0.26
1.0,7.0,0.9473094740649789,0.26
1.0,8.0,0.9123714938270312,0.27
1.0,9.0,0.874453236155035,0.29
1.0,10.0,0.8422185226370109,0.3
1.0,11.0,0.8174879359399543,0.3
1.0,12.0,0.7984678574075496,0.33
1.0,13.0,0.7853915567571879,0.34
1.0,14.0,0.7788091527953451,0.37
1.0,15.0,0.7772287111463583,0.39
1.0,16.0,0.7745672329137429,0.4
1.0,17.0,0.7725353789339328,0.41
1.0,18.0,0.7685973040938007,0.43
1.0,19.0,0.7631917692346896,0.44
1.0,20.0,0.754636249982018,0.45
1.0,21.0,0.744971490967846,0.47
1.0,22.0,0.7196018359727576,0.47
1.0,23.0,0.6879887815499992,0.47
1.0,24.0,0.6476922943695345,0.48
1.0,25.0,0.6155561931583026,0.49
1.0,26.0,0.5805795730749169,0.5
1.0,27.0,0.543849048968824,0.5
1.0,28.0,0.5147696493828835,0.5
1.0,29.0,0.49155091348220825,0.49
1.0,30.0,0.47413118766453405,0.49
1.0,31.0,0.45656037207171285,0.5
1.0,32.0,0.4375528426443314,0.52
1.0,33.0,0.4184518183425518,0.52
1.0,34.0,0.40189647012028096,0.49
1.0,35.0,0.3897366587139152,0.48
1.0,36.0,0.38282759830321955,0.48
1.0,37.0,0.3773409260243433,0.48
1.0,38.0,0.37220184637004383,0.46
1.0,39.0,0.368772666493782,0.45
1.0,40.0,0.3663706366592259,0.45
1.0,41.0,0.36436252553272624,0.46
1.0,42.0,0.36421118861986523,0.46
1.0,43.0,0.36339816907271044,0.46
1.0,44.0,0.364013755460189,0.46
1.0,45.0,0.36513267262002413,0.46
1.0,46.0,0.36622531152020965,0.46
1.0,47.0,0.36608985487220774,0.46
1.0,48.0,0.36751941385590053,0.46
1.0,49.0,0.370098656211708,0.46
1.0,50.0,0.37338894380929755,0.47
1.0,51.0,0.37680360369305826,0.47
1.0,52.0,0.3806191761027795,0.47
1.0,53.0,0.384190093151818,0.46
1.0,54.0,0.38666911597723364,0.46
1.0,55.0,0.38735615868565165,0.46
