Cross iteration,Iteration,Cost,Accuracy
1.0,1.0,0.6906262040389334,0.21
1.0,2.0,0.6900392135698655,0.22
1.0,3.0,0.6700334455115752,0.29
1.0,4.0,0.6487426148624578,0.29
1.0,5.0,0.6201664574361877,0.29
1.0,6.0,0.5901054019592594,0.29
1.0,7.0,0.5600326026787926,0.29
1.0,8.0,0.5284159530388873,0.31
1.0,9.0,0.5059195127986182,0.32
1.0,10.0,0.48984785749611026,0.33
1.0,11.0,0.48044854759678646,0.33
1.0,12.0,0.4744866450382149,0.34
1.0,13.0,0.4701127518002405,0.35
1.0,14.0,0.4686664776158542,0.36
1.0,15.0,0.46823571560544847,0.36
1.0,16.0,0.46826144784515106,0.37
1.0,17.0,0.46859614708155317,0.37
1.0,18.0,0.4683309971308279,0.37
1.0,19.0,0.46813586362606485,0.37
1.0,20.0,0.4680113920479134,0.37
1.0,21.0,0.46791625961998967,0.36
1.0,22.0,0.4679883783585424,0.36
1.0,23.0,0.46816529519697575,0.36
1.0,24.0,0.46844326707512907,0.37
1.0,25.0,0.4696891468352185,0.37
1.0,26.0,0.4717663298422223,0.39
1.0,27.0,0.4764123613671059,0.39
1.0,28.0,0.4814907783038272,0.41
1.0,29.0,0.4858440493305292,0.41
1.0,30.0,0.4888690197112581,0.41
1.0,31.0,0.4891970682905777,0.41
1.0,32.0,0.48893762159133297,0.41
1.0,33.0,0.48875774669215155,0.41
1.0,34.0,0.48728052654726906,0.41
1.0,35.0,0.49022652012533774,0.42
1.0,36.0,0.493721442489879,0.42
1.0,37.0,0.49456499836208195,0.42
1.0,38.0,0.4963183842997609,0.42
1.0,39.0,0.49902309832320735,0.41
1.0,40.0,0.4962452775071192,0.41
1.0,41.0,0.4935211532850545,0.41
1.0,42.0,0.49275546664071607,0.41
1.0,43.0,0.4894362119075026,0.41
1.0,44.0,0.4845449868519921,0.39
1.0,45.0,0.47939359946363147,0.39
1.0,46.0,0.47737812211706476,0.39
1.0,47.0,0.4776752310612799,0.39
1.0,48.0,0.48028502923670147,0.39
1.0,49.0,0.4864702632134575,0.36
1.0,50.0,0.4919912045027506,0.35
1.0,51.0,0.4987473875062856,0.34
1.0,52.0,0.5057421433651575,0.33
1.0,53.0,0.5109450004438684,0.33
1.0,54.0,0.5148296339845466,0.33
1.0,55.0,0.5118089123072618,0.33
1.0,56.0,0.5084356832694092,0.33
1.0,57.0,0.5071509281109992,0.34
1.0,58.0,0.5084464533685754,0.34
1.0,59.0,0.5103518970484513,0.34
1.0,60.0,0.5127066616666862,0.34
1.0,61.0,0.5135205209893394,0.33
1.0,62.0,0.5113871140258083,0.33
1.0,63.0,0.5144268557548993,0.32
1.0,64.0,0.5127201807781973,0.32
1.0,65.0,0.5094770002572354,0.32
1.0,66.0,0.5046603810310534,0.32
1.0,67.0,0.5006835195716107,0.32
1.0,68.0,0.4973204003886279,0.32
1.0,69.0,0.4924886714952713,0.33
1.0,70.0,0.488469667374396,0.33
1.0,71.0,0.48147719259936095,0.34
1.0,72.0,0.47498030996946683,0.36
1.0,73.0,0.4721842463278576,0.36
1.0,74.0,0.47091237725201085,0.36
1.0,75.0,0.46993953692877416,0.37
1.0,76.0,0.46961510995334393,0.4
1.0,77.0,0.47010734713893254,0.4
1.0,78.0,0.47057447710841604,0.4
1.0,79.0,0.47172888472026514,0.41
1.0,80.0,0.4721905201498247,0.41
1.0,81.0,0.4707024304016086,0.41
1.0,82.0,0.4699250931523747,0.41
1.0,83.0,0.4687030443953449,0.4
1.0,84.0,0.467833838232815,0.4
1.0,85.0,0.4677956279198634,0.4
1.0,86.0,0.46790491647685745,0.41
1.0,87.0,0.4678401079800051,0.41
1.0,88.0,0.46870491695774974,0.41
1.0,89.0,0.46933709199365997,0.41
1.0,90.0,0.4699594144873639,0.41
1.0,91.0,0.470168683182438,0.41
1.0,92.0,0.47030058445686224,0.41
1.0,93.0,0.47024647788157775,0.41
1.0,94.0,0.46934103994204257,0.41
1.0,95.0,0.4692146195044566,0.41
1.0,96.0,0.4692054781917633,0.41
1.0,97.0,0.46912177634620733,0.41
1.0,98.0,0.4690119374449416,0.41
1.0,99.0,0.46949714166797973,0.41
1.0,100.0,0.4711945576533489,0.41
2.0,1.0,0.6836761579255825,0.32
2.0,2.0,0.6812981592125403,0.33
2.0,3.0,0.6722838691803051,0.33
2.0,4.0,0.6569513339301134,0.33
2.0,5.0,0.631272698076535,0.33
2.0,6.0,0.5991225931621815,0.34
2.0,7.0,0.5711386411106143,0.34
2.0,8.0,0.5485043286566592,0.35
2.0,9.0,0.5307150452848206,0.35
2.0,10.0,0.5135066454851533,0.36
2.0,11.0,0.49378431624413793,0.4
2.0,12.0,0.48226704737262793,0.41
2.0,13.0,0.474968553741147,0.42
2.0,14.0,0.4719628749200354,0.42
2.0,15.0,0.4720558495089924,0.42
2.0,16.0,0.4751894303437001,0.43
2.0,17.0,0.4800755245785146,0.44
2.0,18.0,0.48794296887869815,0.46
2.0,19.0,0.4922170632474466,0.46
2.0,20.0,0.4967220645064103,0.47
2.0,21.0,0.49887034669763614,0.47
2.0,22.0,0.4996515288989112,0.47
2.0,23.0,0.49785060335186687,0.47
2.0,24.0,0.4942560221869466,0.46
2.0,25.0,0.49205705982881714,0.46
2.0,26.0,0.4890500098485807,0.46
2.0,27.0,0.484045303613408,0.46
2.0,28.0,0.4795661258830315,0.44
2.0,29.0,0.47612545123883987,0.44
2.0,30.0,0.47349177831901906,0.44
2.0,31.0,0.47317761100029526,0.43
2.0,32.0,0.47282702457594405,0.43
2.0,33.0,0.47272320831779335,0.43
2.0,34.0,0.47255697471864494,0.43
2.0,35.0,0.4716396370332029,0.43
2.0,36.0,0.47033696503487454,0.43
2.0,37.0,0.46968635497332895,0.43
2.0,38.0,0.4690941332128325,0.43
2.0,39.0,0.46892918223140995,0.43
2.0,40.0,0.4688580471620888,0.43
2.0,41.0,0.4688783497133434,0.43
2.0,42.0,0.46951850447770294,0.43
2.0,43.0,0.46997938773955833,0.43
2.0,44.0,0.4706436603466619,0.43
2.0,45.0,0.4712333509806835,0.43
2.0,46.0,0.4746517292675233,0.42
2.0,47.0,0.4777804725015479,0.41
2.0,48.0,0.4808275009367797,0.4
2.0,49.0,0.48220218032153606,0.4
2.0,50.0,0.4847194403740945,0.4
2.0,51.0,0.4881199490469783,0.4
2.0,52.0,0.4885843889949882,0.4
2.0,53.0,0.4899823985236833,0.4
2.0,54.0,0.49042657426154823,0.4
2.0,55.0,0.4901226597376585,0.4
2.0,56.0,0.4872188825308497,0.4
2.0,57.0,0.4830953211046885,0.4
2.0,58.0,0.47836161068246313,0.4
2.0,59.0,0.4748930797295559,0.4
2.0,60.0,0.471320715416061,0.4
2.0,61.0,0.46914217281759774,0.4
